source,date,apiURL,url,sku,name,brand,price,stock,previousPrice,onSale,saleText,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007813909,https://www.harrods.com/en-gb/p/tartine-et-chocolat-cotton-embroidered-polo-shirt-3-months-4-years-000000000007813909,000000000007813909,Cotton Embroidered Polo Shirt (3 Months-4 Years),Tartine et Chocolat,64.95,Y,,,,13NACRE,9 mth,,,Storefront,Baby Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/cbce4a7acc1446a9b6a286215a2ad91d.jpg,https://hrd-live.cdn.scayle.cloud/images/7f2ce17f4e4e492a5af54552e3703665.jpg,https://hrd-live.cdn.scayle.cloud/images/5fbf1c681193b7e7eea0a638ec5cbd4e.jpg,,,"Tartine et Chocolat proudly translates classic French elegance for the youngest connoisseurs of fashion. This polo shirt echoes that design sensibility through its clean navy and white scheme, finished with the label’s mascot on the chest – Léon the hedgehog.",The soft cotton piqué most certainly won’t prick.,,,,,,,,£64.95,64.95,specification,name,Cotton Embroidered Polo Shirt (3 Months-4 Years),specification,category,"Storefront, Storefront|Baby Clothing, Storefront|Baby Clothing|Tops",specification,harrodsColour,Ivory,specification,sizeGuideType,Baby Clothing,specification,gender,Male,specification,necklineType,Collar,specification,sleeveType,Long sleeves,specification,sAPBrand,TARTINE ET CHOCOLAT,specification,sizeGuideActivated,true,specification,fasteningType,Button fastening,specification,brand,Tartine et Chocolat,specification,vendorColour,13NACRE,specification,careInstructions,Machine wash,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007813909,https://www.harrods.com/en-gb/p/tartine-et-chocolat-cotton-embroidered-polo-shirt-3-months-4-years-000000000007813909,000000000007813909,Cotton Embroidered Polo Shirt (3 Months-4 Years),Tartine et Chocolat,64.95,Y,,,,13NACRE,6 mth,,,Storefront,Baby Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/cbce4a7acc1446a9b6a286215a2ad91d.jpg,https://hrd-live.cdn.scayle.cloud/images/7f2ce17f4e4e492a5af54552e3703665.jpg,https://hrd-live.cdn.scayle.cloud/images/5fbf1c681193b7e7eea0a638ec5cbd4e.jpg,,,"Tartine et Chocolat proudly translates classic French elegance for the youngest connoisseurs of fashion. This polo shirt echoes that design sensibility through its clean navy and white scheme, finished with the label’s mascot on the chest – Léon the hedgehog.",The soft cotton piqué most certainly won’t prick.,,,,,,,,£64.95,64.95,specification,name,Cotton Embroidered Polo Shirt (3 Months-4 Years),specification,category,"Storefront, Storefront|Baby Clothing, Storefront|Baby Clothing|Tops",specification,harrodsColour,Ivory,specification,sizeGuideType,Baby Clothing,specification,gender,Male,specification,necklineType,Collar,specification,sleeveType,Long sleeves,specification,sAPBrand,TARTINE ET CHOCOLAT,specification,sizeGuideActivated,true,specification,fasteningType,Button fastening,specification,brand,Tartine et Chocolat,specification,vendorColour,13NACRE,specification,careInstructions,Machine wash,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007813909,https://www.harrods.com/en-gb/p/tartine-et-chocolat-cotton-embroidered-polo-shirt-3-months-4-years-000000000007813909,000000000007813909,Cotton Embroidered Polo Shirt (3 Months-4 Years),Tartine et Chocolat,64.95,Y,,,,13NACRE,3 mth,,,Storefront,Baby Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/cbce4a7acc1446a9b6a286215a2ad91d.jpg,https://hrd-live.cdn.scayle.cloud/images/7f2ce17f4e4e492a5af54552e3703665.jpg,https://hrd-live.cdn.scayle.cloud/images/5fbf1c681193b7e7eea0a638ec5cbd4e.jpg,,,"Tartine et Chocolat proudly translates classic French elegance for the youngest connoisseurs of fashion. This polo shirt echoes that design sensibility through its clean navy and white scheme, finished with the label’s mascot on the chest – Léon the hedgehog.",The soft cotton piqué most certainly won’t prick.,,,,,,,,£64.95,64.95,specification,name,Cotton Embroidered Polo Shirt (3 Months-4 Years),specification,category,"Storefront, Storefront|Baby Clothing, Storefront|Baby Clothing|Tops",specification,harrodsColour,Ivory,specification,sizeGuideType,Baby Clothing,specification,gender,Male,specification,necklineType,Collar,specification,sleeveType,Long sleeves,specification,sAPBrand,TARTINE ET CHOCOLAT,specification,sizeGuideActivated,true,specification,fasteningType,Button fastening,specification,brand,Tartine et Chocolat,specification,vendorColour,13NACRE,specification,careInstructions,Machine wash,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007725314,https://www.harrods.com/en-gb/p/boss-cotton-short-sleeve-ever-x-polo-shirt-000000000007725314,000000000007725314,Cotton Short-Sleeve Ever-X Polo Shirt,BOSS,129.0,Y,,,,026DARK GREY,XL,,,Storefront,Clothing,Polo Shirts,,,,,https://hrd-live.cdn.scayle.cloud/images/c991900e7ccdad015f095807ef6ab8d4.jpg,https://hrd-live.cdn.scayle.cloud/images/033db09a23f5ad289016c9960a648189.jpg,https://hrd-live.cdn.scayle.cloud/images/b2069b14d594775c701013d64cae5578.jpg,https://hrd-live.cdn.scayle.cloud/images/91115b8da7f63149aff6a8fae58a7e76.jpg,https://hrd-live.cdn.scayle.cloud/images/de9256996834a861ff185cb26f3dd3e8.jpg,"For a refined take on sportswear, consider BOSS: its extensive heritage in tailoring delivers ergonomic, slimmed-down fits equally fit for the office and the golf course. The Ever-X polo shirt, for example, features a pure cotton composition with knitted details at the hems, sleeves and shoulders, allowing for easy movement as you go about your day.",The BOSS name continues to symbolise impeccable quality and sharp style.,,,,,,,,£129.0,129.0,specification,sAPBrand,BOSS GREEN,specification,name,Cotton Short-Sleeve Ever-X Polo Shirt,specification,sleeveType,Short sleeves,specification,groupingType,C,specification,category,"Storefront, Storefront|Clothing, Storefront|Clothing|Polo Shirts",specification,collarType,Spread collar,specification,fitType,Regular fit,specification,harrodsColour,Grey,specification,brand,BOSS,specification,modelSize,Model is 188cm and wears a size M,specification,vendorColour,026DARK GREY,specification,sizeGuideType,Clothing,specification,careInstructions,"Do not tumble dry, Machine wash",specification,gender,Male,specification,fasteningType,Zip fastening,specification,sizeGuideActivated,true,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007725314,https://www.harrods.com/en-gb/p/boss-cotton-short-sleeve-ever-x-polo-shirt-000000000007725314,000000000007725314,Cotton Short-Sleeve Ever-X Polo Shirt,BOSS,129.0,Y,,,,026DARK GREY,L,,,Storefront,Clothing,Polo Shirts,,,,,https://hrd-live.cdn.scayle.cloud/images/c991900e7ccdad015f095807ef6ab8d4.jpg,https://hrd-live.cdn.scayle.cloud/images/033db09a23f5ad289016c9960a648189.jpg,https://hrd-live.cdn.scayle.cloud/images/b2069b14d594775c701013d64cae5578.jpg,https://hrd-live.cdn.scayle.cloud/images/91115b8da7f63149aff6a8fae58a7e76.jpg,https://hrd-live.cdn.scayle.cloud/images/de9256996834a861ff185cb26f3dd3e8.jpg,"For a refined take on sportswear, consider BOSS: its extensive heritage in tailoring delivers ergonomic, slimmed-down fits equally fit for the office and the golf course. The Ever-X polo shirt, for example, features a pure cotton composition with knitted details at the hems, sleeves and shoulders, allowing for easy movement as you go about your day.",The BOSS name continues to symbolise impeccable quality and sharp style.,,,,,,,,£129.0,129.0,specification,sAPBrand,BOSS GREEN,specification,name,Cotton Short-Sleeve Ever-X Polo Shirt,specification,sleeveType,Short sleeves,specification,groupingType,C,specification,category,"Storefront, Storefront|Clothing, Storefront|Clothing|Polo Shirts",specification,collarType,Spread collar,specification,fitType,Regular fit,specification,harrodsColour,Grey,specification,brand,BOSS,specification,modelSize,Model is 188cm and wears a size M,specification,vendorColour,026DARK GREY,specification,sizeGuideType,Clothing,specification,careInstructions,"Do not tumble dry, Machine wash",specification,gender,Male,specification,fasteningType,Zip fastening,specification,sizeGuideActivated,true,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007725314,https://www.harrods.com/en-gb/p/boss-cotton-short-sleeve-ever-x-polo-shirt-000000000007725314,000000000007725314,Cotton Short-Sleeve Ever-X Polo Shirt,BOSS,129.0,Y,,,,026DARK GREY,M,,,Storefront,Clothing,Polo Shirts,,,,,https://hrd-live.cdn.scayle.cloud/images/c991900e7ccdad015f095807ef6ab8d4.jpg,https://hrd-live.cdn.scayle.cloud/images/033db09a23f5ad289016c9960a648189.jpg,https://hrd-live.cdn.scayle.cloud/images/b2069b14d594775c701013d64cae5578.jpg,https://hrd-live.cdn.scayle.cloud/images/91115b8da7f63149aff6a8fae58a7e76.jpg,https://hrd-live.cdn.scayle.cloud/images/de9256996834a861ff185cb26f3dd3e8.jpg,"For a refined take on sportswear, consider BOSS: its extensive heritage in tailoring delivers ergonomic, slimmed-down fits equally fit for the office and the golf course. The Ever-X polo shirt, for example, features a pure cotton composition with knitted details at the hems, sleeves and shoulders, allowing for easy movement as you go about your day.",The BOSS name continues to symbolise impeccable quality and sharp style.,,,,,,,,£129.0,129.0,specification,sAPBrand,BOSS GREEN,specification,name,Cotton Short-Sleeve Ever-X Polo Shirt,specification,sleeveType,Short sleeves,specification,groupingType,C,specification,category,"Storefront, Storefront|Clothing, Storefront|Clothing|Polo Shirts",specification,collarType,Spread collar,specification,fitType,Regular fit,specification,harrodsColour,Grey,specification,brand,BOSS,specification,modelSize,Model is 188cm and wears a size M,specification,vendorColour,026DARK GREY,specification,sizeGuideType,Clothing,specification,careInstructions,"Do not tumble dry, Machine wash",specification,gender,Male,specification,fasteningType,Zip fastening,specification,sizeGuideActivated,true,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007725314,https://www.harrods.com/en-gb/p/boss-cotton-short-sleeve-ever-x-polo-shirt-000000000007725314,000000000007725314,Cotton Short-Sleeve Ever-X Polo Shirt,BOSS,129.0,Y,,,,026DARK GREY,S,,,Storefront,Clothing,Polo Shirts,,,,,https://hrd-live.cdn.scayle.cloud/images/c991900e7ccdad015f095807ef6ab8d4.jpg,https://hrd-live.cdn.scayle.cloud/images/033db09a23f5ad289016c9960a648189.jpg,https://hrd-live.cdn.scayle.cloud/images/b2069b14d594775c701013d64cae5578.jpg,https://hrd-live.cdn.scayle.cloud/images/91115b8da7f63149aff6a8fae58a7e76.jpg,https://hrd-live.cdn.scayle.cloud/images/de9256996834a861ff185cb26f3dd3e8.jpg,"For a refined take on sportswear, consider BOSS: its extensive heritage in tailoring delivers ergonomic, slimmed-down fits equally fit for the office and the golf course. The Ever-X polo shirt, for example, features a pure cotton composition with knitted details at the hems, sleeves and shoulders, allowing for easy movement as you go about your day.",The BOSS name continues to symbolise impeccable quality and sharp style.,,,,,,,,£129.0,129.0,specification,sAPBrand,BOSS GREEN,specification,name,Cotton Short-Sleeve Ever-X Polo Shirt,specification,sleeveType,Short sleeves,specification,groupingType,C,specification,category,"Storefront, Storefront|Clothing, Storefront|Clothing|Polo Shirts",specification,collarType,Spread collar,specification,fitType,Regular fit,specification,harrodsColour,Grey,specification,brand,BOSS,specification,modelSize,Model is 188cm and wears a size M,specification,vendorColour,026DARK GREY,specification,sizeGuideType,Clothing,specification,careInstructions,"Do not tumble dry, Machine wash",specification,gender,Male,specification,fasteningType,Zip fastening,specification,sizeGuideActivated,true,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007506640,https://www.harrods.com/en-gb/p/alexandre-turpault-linen-embroidered-tablecloth-170cm-x-250cm-000000000007506640,000000000007506640,Linen Embroidered Tablecloth (170cm x 250cm),Alexandre Turpault,472.0,Y,,,,SIUGE SR,OS,,,Storefront,Home,Tableware,,,,,https://hrd-live.cdn.scayle.cloud/images/1a242aab261245bb61ebd9f1a8226d74.jpg,https://hrd-live.cdn.scayle.cloud/images/a70c76cff4dc5337b4c7382726c17479.jpg,https://hrd-live.cdn.scayle.cloud/images/d76b82b60ca7d7d358d519a79c699a03.jpg,https://hrd-live.cdn.scayle.cloud/images/82c21cff48ba26a437f197e1243e2f85.jpg,https://hrd-live.cdn.scayle.cloud/images/3f4bbb96a631fc0ec41f7ee554031bf9.jpg,"Few things are more synonymous with French style than hand-stitched embroidery, which provides ample explanation for the finish of this linen tablecloth from Alexandre Turpault. Embellished with winding vines and inlaid with golden thread for an opulent finish, this unique dining adornment will bring instant elevation to every occasion.",The label has produced handstitched tablecloths for 170 years.,,,,,,,,£472.0,472.0,specification,vendorColour,SIUGE SR,specification,name,Linen Embroidered Tablecloth (170cm x 250cm),specification,gender,No Gender,specification,category,"Storefront, Storefront|Home, Storefront|Home|Tableware",specification,careInstructions,"Do not tumble dry, Machine wash",specification,harrodsColour,Silver,specification,sAPBrand,ALEXANDRE TURPAULT,specification,brand,Alexandre Turpault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007739496,https://www.harrods.com/en-gb/p/harrods-bone-china-toile-platter-36cm-000000000007739496,000000000007739496,Bone China Toile Platter (36cm),Harrods,70.0,Y,,,,PINK,OS,,,Storefront,Home,Tableware,,,,,https://hrd-live.cdn.scayle.cloud/images/22ae0e64dde89486204d0e56645db96d.jpg,https://hrd-live.cdn.scayle.cloud/images/92fd19349f226659ca6e914ade1fb2b7.jpg,https://hrd-live.cdn.scayle.cloud/images/2e5db51b27562100e1fd9ceeb4ae8fa4.jpg,https://hrd-live.cdn.scayle.cloud/images/fbd312ae7fea45fb69279a24783bb2b7.jpg,,"Elevate every dining experience with this platter from Harrods. Crafted from the finest bone china, it’s decorated with all manner of flora and fauna – a pattern inspired by a pastoral print that originated in 18th-century France – which dances beautifully across the surface. It’s a delicate and elegant design that sets the perfect tone for every indulgent feast. ",Bring a touch of nature and serenity to your tableware with this collection. ,,,,,,,,£70.0,70.0,specification,harrodsColour,Pink,specification,groupingType,C,specification,gender,Unisex,specification,vendorColour,PINK,specification,category,"Storefront, Storefront|Home, Storefront|Home|Tableware",specification,careInstructions,Hand wash,specification,dishwasherSafe,Not suitable for dishwasher use,specification,name,Bone China Toile Platter (36cm),specification,brand,Harrods,specification,sAPBrand,HARRODS,specification,microwaveSafe,Not suitable for microwave use,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007807243,https://www.harrods.com/en-gb/p/maison-margiela-replica-sneakers-000000000007807243,000000000007807243,Replica Sneakers,Maison Margiela,620.0,Y,,,,BEIGE COMB,41 IT,,,Storefront,Shoes,Trainers,,,,,https://hrd-live.cdn.scayle.cloud/images/6ef2fd37007d65f35cc3ebfaaf131874.jpg,https://hrd-live.cdn.scayle.cloud/images/3fd9822c28b413a6859658740078f12d.jpg,https://hrd-live.cdn.scayle.cloud/images/f6cd82cecfbf83ef7cbb6c794eb18287.jpg,https://hrd-live.cdn.scayle.cloud/images/950bd8ea5763ea745cb9b82e3102e992.jpg,https://hrd-live.cdn.scayle.cloud/images/dc799adc602335643775884d74b9a22d.jpg,"Maison Margiela’s Replica sneakers are evocatively named, but you may be wondering what exactly they’re a replica of. They’re an interpretation of the German Army Trainer; known as GAT for short, the style is a staple of the sneaker sphere, notable for its gum rubber sole. Martin Margiela came across a pair in the ‘90s and was instantly taken with their authenticity, and, just like that, a new icon was born.",A timeless silhouette packed with history and defined by premium craftsmanship.,,,,,,,,£620.0,620.0,specification,brand,Maison Margiela,specification,sAPBrand,MAISON MARGIELA,specification,gender,Female,specification,sizeGuideType,Shoes,specification,sizeGuideActivated,true,specification,category,"Storefront, Storefront|Shoes, Storefront|Shoes|Trainers",specification,name,Replica Sneakers,specification,vendorColour,BEIGE COMB,specification,harrodsColour,Beige,specification,fasteningType,Lace-up fastening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007807243,https://www.harrods.com/en-gb/p/maison-margiela-replica-sneakers-000000000007807243,000000000007807243,Replica Sneakers,Maison Margiela,620.0,Y,,,,BEIGE COMB,40 IT,,,Storefront,Shoes,Trainers,,,,,https://hrd-live.cdn.scayle.cloud/images/6ef2fd37007d65f35cc3ebfaaf131874.jpg,https://hrd-live.cdn.scayle.cloud/images/3fd9822c28b413a6859658740078f12d.jpg,https://hrd-live.cdn.scayle.cloud/images/f6cd82cecfbf83ef7cbb6c794eb18287.jpg,https://hrd-live.cdn.scayle.cloud/images/950bd8ea5763ea745cb9b82e3102e992.jpg,https://hrd-live.cdn.scayle.cloud/images/dc799adc602335643775884d74b9a22d.jpg,"Maison Margiela’s Replica sneakers are evocatively named, but you may be wondering what exactly they’re a replica of. They’re an interpretation of the German Army Trainer; known as GAT for short, the style is a staple of the sneaker sphere, notable for its gum rubber sole. Martin Margiela came across a pair in the ‘90s and was instantly taken with their authenticity, and, just like that, a new icon was born.",A timeless silhouette packed with history and defined by premium craftsmanship.,,,,,,,,£620.0,620.0,specification,brand,Maison Margiela,specification,sAPBrand,MAISON MARGIELA,specification,gender,Female,specification,sizeGuideType,Shoes,specification,sizeGuideActivated,true,specification,category,"Storefront, Storefront|Shoes, Storefront|Shoes|Trainers",specification,name,Replica Sneakers,specification,vendorColour,BEIGE COMB,specification,harrodsColour,Beige,specification,fasteningType,Lace-up fastening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007807243,https://www.harrods.com/en-gb/p/maison-margiela-replica-sneakers-000000000007807243,000000000007807243,Replica Sneakers,Maison Margiela,620.0,Y,,,,BEIGE COMB,39.5 IT,,,Storefront,Shoes,Trainers,,,,,https://hrd-live.cdn.scayle.cloud/images/6ef2fd37007d65f35cc3ebfaaf131874.jpg,https://hrd-live.cdn.scayle.cloud/images/3fd9822c28b413a6859658740078f12d.jpg,https://hrd-live.cdn.scayle.cloud/images/f6cd82cecfbf83ef7cbb6c794eb18287.jpg,https://hrd-live.cdn.scayle.cloud/images/950bd8ea5763ea745cb9b82e3102e992.jpg,https://hrd-live.cdn.scayle.cloud/images/dc799adc602335643775884d74b9a22d.jpg,"Maison Margiela’s Replica sneakers are evocatively named, but you may be wondering what exactly they’re a replica of. They’re an interpretation of the German Army Trainer; known as GAT for short, the style is a staple of the sneaker sphere, notable for its gum rubber sole. Martin Margiela came across a pair in the ‘90s and was instantly taken with their authenticity, and, just like that, a new icon was born.",A timeless silhouette packed with history and defined by premium craftsmanship.,,,,,,,,£620.0,620.0,specification,brand,Maison Margiela,specification,sAPBrand,MAISON MARGIELA,specification,gender,Female,specification,sizeGuideType,Shoes,specification,sizeGuideActivated,true,specification,category,"Storefront, Storefront|Shoes, Storefront|Shoes|Trainers",specification,name,Replica Sneakers,specification,vendorColour,BEIGE COMB,specification,harrodsColour,Beige,specification,fasteningType,Lace-up fastening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007807243,https://www.harrods.com/en-gb/p/maison-margiela-replica-sneakers-000000000007807243,000000000007807243,Replica Sneakers,Maison Margiela,620.0,Y,,,,BEIGE COMB,39 IT,,,Storefront,Shoes,Trainers,,,,,https://hrd-live.cdn.scayle.cloud/images/6ef2fd37007d65f35cc3ebfaaf131874.jpg,https://hrd-live.cdn.scayle.cloud/images/3fd9822c28b413a6859658740078f12d.jpg,https://hrd-live.cdn.scayle.cloud/images/f6cd82cecfbf83ef7cbb6c794eb18287.jpg,https://hrd-live.cdn.scayle.cloud/images/950bd8ea5763ea745cb9b82e3102e992.jpg,https://hrd-live.cdn.scayle.cloud/images/dc799adc602335643775884d74b9a22d.jpg,"Maison Margiela’s Replica sneakers are evocatively named, but you may be wondering what exactly they’re a replica of. They’re an interpretation of the German Army Trainer; known as GAT for short, the style is a staple of the sneaker sphere, notable for its gum rubber sole. Martin Margiela came across a pair in the ‘90s and was instantly taken with their authenticity, and, just like that, a new icon was born.",A timeless silhouette packed with history and defined by premium craftsmanship.,,,,,,,,£620.0,620.0,specification,brand,Maison Margiela,specification,sAPBrand,MAISON MARGIELA,specification,gender,Female,specification,sizeGuideType,Shoes,specification,sizeGuideActivated,true,specification,category,"Storefront, Storefront|Shoes, Storefront|Shoes|Trainers",specification,name,Replica Sneakers,specification,vendorColour,BEIGE COMB,specification,harrodsColour,Beige,specification,fasteningType,Lace-up fastening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007807243,https://www.harrods.com/en-gb/p/maison-margiela-replica-sneakers-000000000007807243,000000000007807243,Replica Sneakers,Maison Margiela,620.0,Y,,,,BEIGE COMB,38.5 IT,,,Storefront,Shoes,Trainers,,,,,https://hrd-live.cdn.scayle.cloud/images/6ef2fd37007d65f35cc3ebfaaf131874.jpg,https://hrd-live.cdn.scayle.cloud/images/3fd9822c28b413a6859658740078f12d.jpg,https://hrd-live.cdn.scayle.cloud/images/f6cd82cecfbf83ef7cbb6c794eb18287.jpg,https://hrd-live.cdn.scayle.cloud/images/950bd8ea5763ea745cb9b82e3102e992.jpg,https://hrd-live.cdn.scayle.cloud/images/dc799adc602335643775884d74b9a22d.jpg,"Maison Margiela’s Replica sneakers are evocatively named, but you may be wondering what exactly they’re a replica of. They’re an interpretation of the German Army Trainer; known as GAT for short, the style is a staple of the sneaker sphere, notable for its gum rubber sole. Martin Margiela came across a pair in the ‘90s and was instantly taken with their authenticity, and, just like that, a new icon was born.",A timeless silhouette packed with history and defined by premium craftsmanship.,,,,,,,,£620.0,620.0,specification,brand,Maison Margiela,specification,sAPBrand,MAISON MARGIELA,specification,gender,Female,specification,sizeGuideType,Shoes,specification,sizeGuideActivated,true,specification,category,"Storefront, Storefront|Shoes, Storefront|Shoes|Trainers",specification,name,Replica Sneakers,specification,vendorColour,BEIGE COMB,specification,harrodsColour,Beige,specification,fasteningType,Lace-up fastening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007807243,https://www.harrods.com/en-gb/p/maison-margiela-replica-sneakers-000000000007807243,000000000007807243,Replica Sneakers,Maison Margiela,620.0,Y,,,,BEIGE COMB,38 IT,,,Storefront,Shoes,Trainers,,,,,https://hrd-live.cdn.scayle.cloud/images/6ef2fd37007d65f35cc3ebfaaf131874.jpg,https://hrd-live.cdn.scayle.cloud/images/3fd9822c28b413a6859658740078f12d.jpg,https://hrd-live.cdn.scayle.cloud/images/f6cd82cecfbf83ef7cbb6c794eb18287.jpg,https://hrd-live.cdn.scayle.cloud/images/950bd8ea5763ea745cb9b82e3102e992.jpg,https://hrd-live.cdn.scayle.cloud/images/dc799adc602335643775884d74b9a22d.jpg,"Maison Margiela’s Replica sneakers are evocatively named, but you may be wondering what exactly they’re a replica of. They’re an interpretation of the German Army Trainer; known as GAT for short, the style is a staple of the sneaker sphere, notable for its gum rubber sole. Martin Margiela came across a pair in the ‘90s and was instantly taken with their authenticity, and, just like that, a new icon was born.",A timeless silhouette packed with history and defined by premium craftsmanship.,,,,,,,,£620.0,620.0,specification,brand,Maison Margiela,specification,sAPBrand,MAISON MARGIELA,specification,gender,Female,specification,sizeGuideType,Shoes,specification,sizeGuideActivated,true,specification,category,"Storefront, Storefront|Shoes, Storefront|Shoes|Trainers",specification,name,Replica Sneakers,specification,vendorColour,BEIGE COMB,specification,harrodsColour,Beige,specification,fasteningType,Lace-up fastening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007807243,https://www.harrods.com/en-gb/p/maison-margiela-replica-sneakers-000000000007807243,000000000007807243,Replica Sneakers,Maison Margiela,620.0,Y,,,,BEIGE COMB,37 IT,,,Storefront,Shoes,Trainers,,,,,https://hrd-live.cdn.scayle.cloud/images/6ef2fd37007d65f35cc3ebfaaf131874.jpg,https://hrd-live.cdn.scayle.cloud/images/3fd9822c28b413a6859658740078f12d.jpg,https://hrd-live.cdn.scayle.cloud/images/f6cd82cecfbf83ef7cbb6c794eb18287.jpg,https://hrd-live.cdn.scayle.cloud/images/950bd8ea5763ea745cb9b82e3102e992.jpg,https://hrd-live.cdn.scayle.cloud/images/dc799adc602335643775884d74b9a22d.jpg,"Maison Margiela’s Replica sneakers are evocatively named, but you may be wondering what exactly they’re a replica of. They’re an interpretation of the German Army Trainer; known as GAT for short, the style is a staple of the sneaker sphere, notable for its gum rubber sole. Martin Margiela came across a pair in the ‘90s and was instantly taken with their authenticity, and, just like that, a new icon was born.",A timeless silhouette packed with history and defined by premium craftsmanship.,,,,,,,,£620.0,620.0,specification,brand,Maison Margiela,specification,sAPBrand,MAISON MARGIELA,specification,gender,Female,specification,sizeGuideType,Shoes,specification,sizeGuideActivated,true,specification,category,"Storefront, Storefront|Shoes, Storefront|Shoes|Trainers",specification,name,Replica Sneakers,specification,vendorColour,BEIGE COMB,specification,harrodsColour,Beige,specification,fasteningType,Lace-up fastening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
